Input file name,Solution cost,Time spent,Optimal
gs250a-5__bf-0_a1-2.5_l-0.04-0.08,257930.00000,11.20511,0
gs250a-5__bf-0_a1-2.5_l-0.01-0.08,257930.00000,10.77717,0
gs250a-5__bf-1_a1-2.5_l-0.01-0.05,257904.00000,11.74295,0
gs250a-5__bf-1_a1-2.5_l-0.04-0.08,257930.00000,10.21425,0
gs250a-5__bf-1_a1-2.5_l-0.01-0.08,257930.00000,10.37501,0

gs250b-1__bf-0_a1-2.5_l-0.01-0.05,276850.00000,11.40651,0
gs250b-1__bf-0_a1-2.5_l-0.04-0.08,276761.00000,16.66823,0
gs250b-1__bf-0_a1-2.5_l-0.01-0.08,276761.00000,13.34929,0
gs250b-1__bf-1_a1-2.5_l-0.01-0.05,276761.00000,13.73350,0
gs250b-1__bf-1_a1-2.5_l-0.04-0.08,276850.00000,11.09948,0
gs250b-1__bf-1_a1-2.5_l-0.01-0.08,276850.00000,10.91101,0

gs250b-2__bf-0_a1-2.5_l-0.01-0.05,275675.00000,15.82999,0
gs250b-2__bf-0_a1-2.5_l-0.04-0.08,275675.00000,23.07070,0
gs250b-2__bf-0_a1-2.5_l-0.01-0.08,275675.00000,15.55870,0
gs250b-2__bf-1_a1-2.5_l-0.01-0.05,275675.00000,11.44956,0
gs250b-2__bf-1_a1-2.5_l-0.04-0.08,275675.00000,18.04580,0
gs250b-2__bf-1_a1-2.5_l-0.01-0.08,275675.00000,13.94689,0

gs250b-3__bf-0_a1-2.5_l-0.01-0.05,275710.00000,19.34654,0
gs250b-3__bf-0_a1-2.5_l-0.04-0.08,275889.00000,12.53807,0
gs250b-3__bf-0_a1-2.5_l-0.01-0.08,275710.00000,23.65552,0
gs250b-3__bf-1_a1-2.5_l-0.01-0.05,275710.00000,14.89025,0
gs250b-3__bf-1_a1-2.5_l-0.04-0.08,275710.00000,17.19395,0
gs250b-3__bf-1_a1-2.5_l-0.01-0.08,275710.00000,12.92971,0

gs250b-4__bf-0_a1-2.5_l-0.01-0.05,276114.00000,14.77419,0
gs250b-4__bf-0_a1-2.5_l-0.04-0.08,276114.00000,15.62996,0
gs250b-4__bf-0_a1-2.5_l-0.01-0.08,276114.00000,12.69315,0
gs250b-4__bf-1_a1-2.5_l-0.01-0.05,276114.00000,12.27365,0
gs250b-4__bf-1_a1-2.5_l-0.04-0.08,276114.00000,12.88490,0
gs250b-4__bf-1_a1-2.5_l-0.01-0.08,276114.00000,12.01028,0

gs250b-5__bf-0_a1-2.5_l-0.01-0.05,275916.00000,15.67008,0
gs250b-5__bf-0_a1-2.5_l-0.04-0.08,275916.00000,20.93640,0
gs250b-5__bf-0_a1-2.5_l-0.01-0.08,275916.00000,11.88796,0
gs250b-5__bf-1_a1-2.5_l-0.01-0.05,275916.00000,12.05340,0
