file_name,best_sol,min_cost,avg_cost,max_cost,sd_cost,avg_time,sd_time
E10.3,1,45658.0,45658.0,45658.0,0.0,0.23267,0.10330125792500731
E10.4,6,45852.0,46769.9,47735.0,444.0016141111802,0.161822,0.06444689524458619
E10.5,1,47652.0,47652.0,47652.0,0.0,0.171619,0.04086914142860248
E10.6,1,45955.0,45955.0,45955.0,0.0,0.15191100000000002,0.07954583129659698
E10.7,1,46391.0,46391.0,46391.0,0.0,0.189336,0.07277331183583413
E10.8,1,46678.0,46983.5,47289.0,322.02527506047994,0.162182,0.02588574116295602
E10.9,1,47415.0,47435.0,47515.0,42.16370213557839,0.179719,0.050738186244024666
E10.10,1,48146.0,48146.0,48146.0,0.0,0.179805,0.07046167204784298
ga250a-1,10,258022.0,258103.1,258204.0,63.99557276353836,60.493354,17.056056288863235
ga250a-2,1,257573.0,257689.1,257792.0,75.46809480391919,42.791920000000005,11.840386861984987
ga250a-3,3,258013.0,258096.4,258242.0,60.88459027811005,55.510341999999994,22.04852231983702
ga250a-4,1,258014.0,258168.6,258215.0,60.57905762078363,43.30889599999999,23.465788584669482
ga250a-5,10,258215.0,258365.9,258534.0,108.88878117908507,52.26201900000001,22.755241458792867
ga250b-1,5,276458.0,276892.5,277492.0,349.293970428603,17.673896000000003,6.462017162287124
ga250b-2,4,275150.0,275308.3,275482.0,137.7123007497071,16.131480000000003,5.886712759166471
ga250b-3,4,276093.0,276330.1,276690.0,209.12646359984618,16.143248,6.046607830891264
ga250b-4,4,276332.0,276683.9,277254.0,398.7584760506317,16.757780000000004,4.17256041946269
ga250b-5,1,276404.0,277097.5,277963.0,493.4732346676295,14.313012,3.993728984194541
ga250c-1,1,334135.0,335006.4,336312.0,748.4104934236736,6.271700999999999,1.0914758928314552
ga250c-2,6,330728.0,331134.1,332126.0,453.0951457598185,7.076936000000001,1.8389338020301031
ga250c-3,4,333662.0,334453.8,335097.0,593.6961063260114,8.528194,3.2821798080821565
ga250c-4,1,332423.0,332423.0,332423.0,0.0,7.321778,1.1124589409631662
ga250c-5,9,333538.0,334026.9,334806.0,408.2440582679816,4.750414000000001,0.983494488073579
ga500a-1,7,511536.0,511674.6,511796.0,95.80211085589109,698.743162,209.40762498406954
ga500a-2,5,511367.0,511549.0,511723.0,106.1487425999741,683.401512,267.0111809877797
ga500a-3,3,511049.0,511125.8,511222.0,53.7169536655897,85.60527900000001,30.59451107508101
ga500a-4,10,511165.0,511323.1,511546.0,123.91345546164244,145.19359200000002,95.04132096476596
ga500a-5,10,511514.0,511616.0,511804.0,78.95990543729562,110.068085,40.9763503446326
ga500b-1,9,538060.0,538888.1,539779.0,569.778602226826,109.726755,37.15295697369464
ga500b-2,7,538097.0,538573.4,538960.0,278.1670960651769,118.416092,33.89251704979166
ga500b-3,6,538374.0,538834.4,539680.0,340.14774567662346,115.559637,40.594616927163045
ga500b-4,3,538406.0,538864.3,539532.0,363.9392653848838,124.03801600000001,36.813038937800044
ga500b-5,8,537673.0,538007.9,538559.0,253.3637920285989,120.78971099999998,23.8518391051985
ga500c-1,10,621505.0,622853.3,624408.0,1017.2472713706884,62.073339999999995,20.50508725117528
ga500c-2,8,621464.0,622625.4,623294.0,661.8427473518329,62.311216,13.249947381749777
ga500c-3,1,621428.0,622486.3,623733.0,636.7537549511933,62.796898,10.470421109859696
ga500c-4,9,622042.0,622941.7,625414.0,1301.4270842254496,64.447315,14.374855604098931
ga500c-5,6,621911.0,622662.1,623227.0,468.8277224453918,60.674411,21.71477506617784
ga750a-1,8,763820.0,763951.3,764248.0,141.5282068470216,253.956894,333.04910776635484
ga750a-2,1,763924.0,764047.3,764305.0,117.40722105371353,176.556848,137.8956975873442
ga750a-3,3,763990.0,764178.6,764324.0,96.38372384496368,243.59207999999998,152.1250611963912
ga750a-4,8,764341.0,764478.2,764663.0,113.03077260443527,203.904605,181.96753466962613
ga750a-5,2,764120.0,764351.5,764571.0,142.69022391180133,295.06705999999997,370.071527615207
ga750b-1,6,796892.0,797480.0,798163.0,367.11911479034217,268.636844,178.955483645881
ga750b-2,8,796525.0,797055.7,797823.0,356.5202347381952,249.658712,178.53478437390882
ga750b-3,4,796533.0,797069.8,797677.0,355.7420413726779,288.266961,192.76664606053032
ga750b-4,2,797553.0,798020.3,798588.0,339.9941339363242,180.031327,66.13087383193354
ga750b-5,3,796696.0,797408.4,798020.0,516.3076602182075,192.259203,111.06808305883018
ga750c-1,6,902496.0,903841.6,905706.0,978.8272120814332,134.763227,57.72517346738539
ga750c-2,9,900202.0,902195.7,903929.0,1125.7643378809103,94.812667,24.27514622364933
ga750c-3,6,900019.0,900826.9,903540.0,1088.657118757886,137.99960199999998,54.07651340108338
ga750c-4,7,900848.0,902580.6,904012.0,1012.9044267737099,73.792802,13.01617027321597
ga750c-5,6,900036.0,901349.4,903420.0,1293.7679853822322,119.56619500000002,50.78448879560378
gs250a-1,4,258080.0,258142.1,258225.0,54.175537735115185,46.902302,13.857388231334534
gs250a-2,9,257634.0,257718.3,257801.0,61.89605982792622,47.549086,18.40783077022699
gs250a-3,1,257706.0,257795.0,257893.0,54.71339466305811,37.95485500000001,10.655128530760564
gs250a-4,7,258054.0,258140.3,258220.0,56.64715350306668,37.787004,14.445242495545566
gs250a-5,4,258010.0,258107.1,258230.0,75.6489700304417,50.997451,14.022707373335933
gs250b-1,3,276892.0,277221.4,277493.0,196.83789156449419,13.53135,3.646151816504629
gs250b-2,10,275685.0,276147.9,276595.0,276.67447780138065,15.179927000000003,5.659506543907732
gs250b-3,5,275818.0,276127.8,276315.0,152.4531257651202,18.568551,6.307421685796379
gs250b-4,8,276114.0,276445.2,277239.0,363.6976155483502,15.321026999999997,4.977044311543527
gs250b-5,3,276331.0,276566.8,277233.0,322.5842870045319,13.552607999999998,3.553425554068449
gs250c-1,4,332935.0,333087.2,333193.0,119.29589729370878,5.743423,3.1858684194634352
gs250c-2,9,334630.0,335127.8,336119.0,564.1224847298481,8.72609,2.4701535329070805
gs250c-3,1,333000.0,333468.1,333897.0,384.79155973649483,7.906246,2.24879902051542
gs250c-4,2,333158.0,333885.0,334453.0,308.15400190308884,7.1370260000000005,3.1158338709180247
gs250c-5,3,334797.0,335317.2,335728.0,383.25413674653703,5.195348000000001,0.7080830284460528
gs500a-1,6,511349.0,511578.6,511706.0,113.7943564310443,118.753881,73.98588743271914
gs500a-2,1,511460.0,511576.1,511756.0,79.92559039506683,127.96159400000002,64.48802798345324
gs500a-3,2,511336.0,511545.2,511700.0,125.15661300058332,85.302951,13.839445616082275
gs500a-4,9,511443.0,511610.4,511919.0,154.40293606880238,95.93918,38.826758259004265
gs500a-5,10,511448.0,511663.8,511826.0,110.03615567419446,117.06052600000001,62.107793767249746
gs500b-1,6,537996.0,538663.0,539478.0,541.5572197120284,116.19262599999999,39.6044799319853
gs500b-2,7,537811.0,538374.5,538774.0,310.3833651040811,84.66786600000002,23.331010041106808
gs500b-3,1,538367.0,539005.7,539905.0,476.7081683564671,105.57672,31.572206473569263
